Session,Frame,LeftPlayerMotion,RightPlayerMotion,LeftID,RightID,MinMaxLeftME,MinMaxRightME
S22,5032,0,14,P046,P047,0.0,0.0009096225066597363
S22,5033,0,4,P046,P047,0.0,0.00025989214475992465
S22,5034,0,8,P046,P047,0.0,0.0005197842895198493
S22,5035,0,79,P046,P047,0.0,0.005132869859008512
S22,5036,0,218,P046,P047,0.0,0.014164121889415893
S22,5037,0,239,P046,P047,0.0,0.015528555649405498
S22,5038,0,73,P046,P047,0.0,0.004743031641868625
S22,5039,0,0,P046,P047,0.0,0.0
S22,5040,0,7,P046,P047,0.0,0.00045481125332986816
S22,5041,0,28,P046,P047,0.0,0.0018192450133194726
S22,5042,0,26,P046,P047,0.0,0.0016892989409395102
S22,5043,0,19,P046,P047,0.0,0.001234487687609642
S22,5044,0,0,P046,P047,0.0,0.0
S22,5045,0,8,P046,P047,0.0,0.0005197842895198493
S22,5046,0,0,P046,P047,0.0,0.0
S22,5047,0,7,P046,P047,0.0,0.00045481125332986816
S22,5048,0,1,P046,P047,0.0,6.497303618998116e-05
S22,5049,0,0,P046,P047,0.0,0.0
S22,5050,0,0,P046,P047,0.0,0.0
S22,5051,0,0,P046,P047,0.0,0.0
S22,5052,0,9,P046,P047,0.0,0.0005847573257098305
S22,5053,0,7,P046,P047,0.0,0.00045481125332986816
S22,5054,0,0,P046,P047,0.0,0.0
S22,5055,0,9,P046,P047,0.0,0.0005847573257098305
S22,5056,0,0,P046,P047,0.0,0.0
S22,5057,0,0,P046,P047,0.0,0.0
S22,5058,0,0,P046,P047,0.0,0.0
S22,5059,0,21,P046,P047,0.0,0.0013644337599896044
S22,5060,0,3,P046,P047,0.0,0.0001949191085699435
S22,5061,0,0,P046,P047,0.0,0.0
S22,5062,0,1,P046,P047,0.0,6.497303618998116e-05
S22,5063,0,0,P046,P047,0.0,0.0
S22,5064,0,0,P046,P047,0.0,0.0
S22,5065,0,0,P046,P047,0.0,0.0
S22,5066,0,0,P046,P047,0.0,0.0
S22,5067,0,0,P046,P047,0.0,0.0
S22,5068,0,0,P046,P047,0.0,0.0
S22,5069,0,0,P046,P047,0.0,0.0
S22,5070,0,0,P046,P047,0.0,0.0
S22,5071,0,0,P046,P047,0.0,0.0
S22,5072,0,0,P046,P047,0.0,0.0
S22,5073,35,0,P046,P047,0.003310005674295442,0.0
S22,5074,5,0,P046,P047,0.0004728579534707774,0.0
S22,5075,3,0,P046,P047,0.00028371477208246644,0.0
S22,5076,11,28,P046,P047,0.0010402874976357104,0.0018192450133194726
S22,5077,62,12,P046,P047,0.00586343862303764,0.000779676434279774
S22,5078,103,172,P046,P047,0.009740873841498014,0.01117536222467676
S22,5079,141,210,P046,P047,0.013334594287875923,0.013644337599896044
S22,5080,167,352,P046,P047,0.015793455645923965,0.02287050873887337
S22,5081,133,408,P046,P047,0.01257802156232268,0.026508998765512316
S22,5082,127,400,P046,P047,0.012010592018157747,0.025989214475992464
S22,5083,108,284,P046,P047,0.010213731794968792,0.01845234227795465
S22,5084,56,405,P046,P047,0.005296009078872707,0.026314079656942373
S22,5085,38,417,P046,P047,0.0035937204463779085,0.027093756091222145
S22,5086,16,365,P046,P047,0.0015131454511064877,0.023715158209343126
S22,5087,2,447,P046,P047,0.00018914318138831096,0.02904294717692158
S22,5088,0,587,P046,P047,0.0,0.03813917224351894
S22,5089,0,472,P046,P047,0.0,0.03066727308167111
S22,5090,0,430,P046,P047,0.0,0.0279384055616919
S22,5091,0,202,P046,P047,0.0,0.013124553310376196
S22,5092,0,114,P046,P047,0.0,0.0074069261256578525
S22,5093,0,159,P046,P047,0.0,0.010330712754207005
S22,5094,0,346,P046,P047,0.0,0.022480670521733484
S22,5095,0,366,P046,P047,0.0,0.023780131245533107
S22,5096,0,308,P046,P047,0.0,0.0200116951465142
S22,5097,0,174,P046,P047,0.0,0.011305308297056723
S22,5098,0,99,P046,P047,0.0,0.006432330582808135
S22,5099,0,190,P046,P047,0.0,0.01234487687609642
S22,5100,0,162,P046,P047,0.0,0.010525631862776948
S22,5101,0,83,P046,P047,0.0,0.005392762003768437
S22,5102,0,19,P046,P047,0.0,0.001234487687609642
S22,5103,0,14,P046,P047,0.0,0.0009096225066597363
S22,5104,0,38,P046,P047,0.0,0.002468975375219284
S22,5105,0,69,P046,P047,0.0,0.0044831394971087
S22,5106,0,247,P046,P047,0.0,0.01604833993892535
S22,5107,0,380,P046,P047,0.0,0.02468975375219284
S22,5108,0,697,P046,P047,0.0,0.04528620622441687
S22,5109,0,658,P046,P047,0.0,0.04275225781300761
S22,5110,0,605,P046,P047,0.0,0.039308686894938605
S22,5111,0,630,P046,P047,0.0,0.04093301279968813
S22,5112,0,523,P046,P047,0.0,0.03398089792736015
S22,5113,0,330,P046,P047,0.0,0.021441101942693785
S22,5114,0,201,P046,P047,0.0,0.013059580274186213
S22,5115,0,87,P046,P047,0.0,0.0056526541485283615
S22,5116,0,101,P046,P047,0.0,0.006562276655188098
S22,5117,0,14,P046,P047,0.0,0.0009096225066597363
S22,5118,0,4,P046,P047,0.0,0.00025989214475992465
S22,5119,0,60,P046,P047,0.0,0.0038983821713988696
S22,5120,0,111,P046,P047,0.0,0.0072120070170879095
S22,5121,0,259,P046,P047,0.0,0.01682801637320512
S22,5122,0,451,P046,P047,0.0,0.029302839321681505
S22,5123,0,551,P046,P047,0.0,0.03580014294067962
S22,5124,0,586,P046,P047,0.0,0.03807419920732896
S22,5125,0,533,P046,P047,0.0,0.03463062828925996
S22,5126,0,416,P046,P047,0.0,0.027028783055032164
S22,5127,0,191,P046,P047,0.0,0.012409849912286402
S22,5128,0,23,P046,P047,0.0,0.0014943798323695668
S22,5129,0,37,P046,P047,0.0,0.002404002339029303
S22,5130,0,10,P046,P047,0.0,0.0006497303618998116
S22,5131,0,4,P046,P047,0.0,0.00025989214475992465
S22,5132,0,16,P046,P047,0.0,0.0010395685790396986
S22,5133,0,0,P046,P047,0.0,0.0
S22,5134,0,0,P046,P047,0.0,0.0
S22,5135,0,0,P046,P047,0.0,0.0
S22,5136,0,0,P046,P047,0.0,0.0
S22,5137,0,0,P046,P047,0.0,0.0
S22,5138,0,0,P046,P047,0.0,0.0
S22,5139,0,0,P046,P047,0.0,0.0
S22,5140,0,0,P046,P047,0.0,0.0
S22,5141,0,0,P046,P047,0.0,0.0
S22,5142,0,0,P046,P047,0.0,0.0
S22,5143,0,0,P046,P047,0.0,0.0
S22,5144,0,0,P046,P047,0.0,0.0
S22,5145,0,0,P046,P047,0.0,0.0
S22,5146,0,15,P046,P047,0.0,0.0009745955428497174
S22,5147,0,44,P046,P047,0.0,0.0028588135923591712
S22,5148,0,69,P046,P047,0.0,0.0044831394971087
S22,5149,0,46,P046,P047,0.0,0.0029887596647391337
S22,5150,0,16,P046,P047,0.0,0.0010395685790396986
S22,5151,0,11,P046,P047,0.0,0.0007147033980897928
S22,5152,0,23,P046,P047,0.0,0.0014943798323695668
S22,5153,0,2,P046,P047,0.0,0.00012994607237996233
S22,5154,0,0,P046,P047,0.0,0.0
S22,5155,0,0,P046,P047,0.0,0.0
S22,5156,0,17,P046,P047,0.0,0.0011045416152296798
S22,5157,0,2,P046,P047,0.0,0.00012994607237996233
S22,5158,0,8,P046,P047,0.0,0.0005197842895198493
S22,5159,0,0,P046,P047,0.0,0.0
S22,5160,38,0,P046,P047,0.0035937204463779085,0.0
S22,5161,0,0,P046,P047,0.0,0.0
S22,5162,7,0,P046,P047,0.0006620011348590884,0.0
S22,5163,0,0,P046,P047,0.0,0.0
S22,5164,0,4,P046,P047,0.0,0.00025989214475992465
S22,5165,0,11,P046,P047,0.0,0.0007147033980897928
S22,5166,0,156,P046,P047,0.0,0.010135793645637062
S22,5167,0,112,P046,P047,0.0,0.0072769800532778905
S22,5168,0,4,P046,P047,0.0,0.00025989214475992465
S22,5169,0,0,P046,P047,0.0,0.0
S22,5170,0,37,P046,P047,0.0,0.002404002339029303
S22,5171,0,9,P046,P047,0.0,0.0005847573257098305
S22,5172,0,0,P046,P047,0.0,0.0
S22,5173,0,0,P046,P047,0.0,0.0
S22,5174,0,42,P046,P047,0.0,0.002728867519979209
S22,5175,0,107,P046,P047,0.0,0.006952114872327985
S22,5176,0,39,P046,P047,0.0,0.0025339484114092654
S22,5177,0,5,P046,P047,0.0,0.0003248651809499058
S22,5178,0,0,P046,P047,0.0,0.0
S22,5179,0,2,P046,P047,0.0,0.00012994607237996233
S22,5180,0,1,P046,P047,0.0,6.497303618998116e-05
S22,5181,0,22,P046,P047,0.0,0.0014294067961795856
S22,5182,0,10,P046,P047,0.0,0.0006497303618998116
S22,5183,0,20,P046,P047,0.0,0.0012994607237996232
S22,5184,6,20,P046,P047,0.0005674295441649329,0.0012994607237996232
S22,5185,0,111,P046,P047,0.0,0.0072120070170879095
S22,5186,0,211,P046,P047,0.0,0.013709310636086025
S22,5187,9,242,P046,P047,0.0008511443162473993,0.01572347475797544
S22,5188,87,138,P046,P047,0.008227728390391527,0.0089662789942174
S22,5189,348,40,P046,P047,0.032910913561566106,0.0025989214475992464
S22,5190,717,2,P046,P047,0.06780783052770949,0.00012994607237996233
S22,5191,712,9,P046,P047,0.0673349725742387,0.0005847573257098305
S22,5192,426,19,P046,P047,0.04028749763571023,0.001234487687609642
S22,5193,84,0,P046,P047,0.00794401361830906,0.0
S22,5194,5,0,P046,P047,0.0004728579534707774,0.0
S22,5195,0,0,P046,P047,0.0,0.0
S22,5196,0,14,P046,P047,0.0,0.0009096225066597363
S22,5197,0,3,P046,P047,0.0,0.0001949191085699435
S22,5198,0,0,P046,P047,0.0,0.0
S22,5199,0,0,P046,P047,0.0,0.0
S22,5200,0,0,P046,P047,0.0,0.0
S22,5201,0,0,P046,P047,0.0,0.0
S22,5202,0,0,P046,P047,0.0,0.0
S22,5203,0,0,P046,P047,0.0,0.0
S22,5204,0,0,P046,P047,0.0,0.0
S22,5205,0,0,P046,P047,0.0,0.0
S22,5206,0,2,P046,P047,0.0,0.00012994607237996233
S22,5207,0,0,P046,P047,0.0,0.0
S22,5208,0,5,P046,P047,0.0,0.0003248651809499058
S22,5209,0,1,P046,P047,0.0,6.497303618998116e-05
S22,5210,0,66,P046,P047,0.0,0.004288220388538756
S22,5211,0,36,P046,P047,0.0,0.002339029302839322
S22,5212,0,0,P046,P047,0.0,0.0
S22,5213,0,28,P046,P047,0.0,0.0018192450133194726
S22,5214,0,40,P046,P047,0.0,0.0025989214475992464
S22,5215,0,61,P046,P047,0.0,0.003963355207588851
S22,5216,0,37,P046,P047,0.0,0.002404002339029303
S22,5217,0,95,P046,P047,0.0,0.00617243843804821
S22,5218,0,71,P046,P047,0.0,0.004613085569488662
S22,5219,0,27,P046,P047,0.0,0.0017542719771294914
S22,5220,0,70,P046,P047,0.0,0.004548112533298681
S22,5221,0,43,P046,P047,0.0,0.00279384055616919
S22,5222,0,41,P046,P047,0.0,0.002663894483789228
S22,5223,0,39,P046,P047,0.0,0.0025339484114092654
S22,5224,0,97,P046,P047,0.0,0.006302384510428173
S22,5225,0,115,P046,P047,0.0,0.0074718991618478335
S22,5226,0,52,P046,P047,0.0,0.0033785978818790204
S22,5227,0,41,P046,P047,0.0,0.002663894483789228
S22,5228,0,49,P046,P047,0.0,0.003183678773309077
S22,5229,3,0,P046,P047,0.00028371477208246644,0.0
S22,5230,0,0,P046,P047,0.0,0.0
S22,5231,0,4,P046,P047,0.0,0.00025989214475992465
S22,5232,0,0,P046,P047,0.0,0.0
S22,5233,0,0,P046,P047,0.0,0.0
S22,5234,0,0,P046,P047,0.0,0.0
S22,5235,1,0,P046,P047,9.457159069415548e-05,0.0
S22,5236,10,0,P046,P047,0.0009457159069415548,0.0
S22,5237,0,7,P046,P047,0.0,0.00045481125332986816
S22,5238,0,11,P046,P047,0.0,0.0007147033980897928
S22,5239,0,0,P046,P047,0.0,0.0
S22,5240,0,0,P046,P047,0.0,0.0
S22,5241,0,0,P046,P047,0.0,0.0
S22,5242,0,0,P046,P047,0.0,0.0
S22,5243,0,0,P046,P047,0.0,0.0
S22,5244,0,0,P046,P047,0.0,0.0
S22,5245,0,0,P046,P047,0.0,0.0
S22,5246,0,0,P046,P047,0.0,0.0
S22,5247,0,0,P046,P047,0.0,0.0
S22,5248,0,0,P046,P047,0.0,0.0
S22,5249,0,0,P046,P047,0.0,0.0
S22,5250,0,0,P046,P047,0.0,0.0
S22,5251,0,0,P046,P047,0.0,0.0
S22,5252,0,0,P046,P047,0.0,0.0
S22,5253,0,0,P046,P047,0.0,0.0
S22,5254,9,0,P046,P047,0.0008511443162473993,0.0
S22,5255,13,27,P046,P047,0.0012294306790240211,0.0017542719771294914
S22,5256,0,6,P046,P047,0.0,0.000389838217139887
S22,5257,0,0,P046,P047,0.0,0.0
S22,5258,0,0,P046,P047,0.0,0.0
S22,5259,0,0,P046,P047,0.0,0.0
S22,5260,0,0,P046,P047,0.0,0.0
S22,5261,0,0,P046,P047,0.0,0.0
S22,5262,4,0,P046,P047,0.0003782863627766219,0.0
S22,5263,12,0,P046,P047,0.0011348590883298658,0.0
S22,5264,18,0,P046,P047,0.0017022886324947987,0.0
S22,5265,15,0,P046,P047,0.0014185738604123323,0.0
S22,5266,16,0,P046,P047,0.0015131454511064877,0.0
S22,5267,8,0,P046,P047,0.0007565727255532438,0.0
S22,5268,16,0,P046,P047,0.0015131454511064877,0.0
S22,5269,9,0,P046,P047,0.0008511443162473993,0.0
S22,5270,4,0,P046,P047,0.0003782863627766219,0.0
S22,5271,9,0,P046,P047,0.0008511443162473993,0.0
S22,5272,3,0,P046,P047,0.00028371477208246644,0.0
S22,5273,2,0,P046,P047,0.00018914318138831096,0.0
S22,5274,18,0,P046,P047,0.0017022886324947987,0.0
S22,5275,9,0,P046,P047,0.0008511443162473993,0.0
S22,5276,4,0,P046,P047,0.0003782863627766219,0.0
S22,5277,6,0,P046,P047,0.0005674295441649329,0.0
S22,5278,3,0,P046,P047,0.00028371477208246644,0.0
S22,5279,0,0,P046,P047,0.0,0.0
S22,5280,3,2,P046,P047,0.00028371477208246644,0.00012994607237996233
S22,5281,0,1,P046,P047,0.0,6.497303618998116e-05
S22,5282,0,0,P046,P047,0.0,0.0
S22,5283,0,0,P046,P047,0.0,0.0
S22,5284,0,0,P046,P047,0.0,0.0
S22,5285,0,12,P046,P047,0.0,0.000779676434279774
S22,5286,0,3,P046,P047,0.0,0.0001949191085699435
S22,5287,0,9,P046,P047,0.0,0.0005847573257098305
S22,5288,0,45,P046,P047,0.0,0.0029237866285491522
S22,5289,0,70,P046,P047,0.0,0.004548112533298681
S22,5290,0,119,P046,P047,0.0,0.007731791306607758
S22,5291,0,126,P046,P047,0.0,0.008186602559937627
S22,5292,0,181,P046,P047,0.0,0.01176011955038659
S22,5293,0,201,P046,P047,0.0,0.013059580274186213
S22,5294,0,161,P046,P047,0.0,0.010460658826586967
S22,5295,0,42,P046,P047,0.0,0.002728867519979209
S22,5296,0,0,P046,P047,0.0,0.0
S22,5297,0,0,P046,P047,0.0,0.0
S22,5298,0,94,P046,P047,0.0,0.006107465401858229
S22,5299,0,211,P046,P047,0.0,0.013709310636086025
S22,5300,0,196,P046,P047,0.0,0.012734715093236308
S22,5301,0,166,P046,P047,0.0,0.010785524007536873
S22,5302,0,101,P046,P047,0.0,0.006562276655188098
S22,5303,0,68,P046,P047,0.0,0.004418166460918719
S22,5304,0,33,P046,P047,0.0,0.002144110194269378
S22,5305,0,22,P046,P047,0.0,0.0014294067961795856
S22,5306,0,114,P046,P047,0.0,0.0074069261256578525
S22,5307,0,155,P046,P047,0.0,0.01007082060944708
S22,5308,0,91,P046,P047,0.0,0.0059125462932882854
S22,5309,0,94,P046,P047,0.0,0.006107465401858229
S22,5310,41,115,P046,P047,0.0038774352184603746,0.0074718991618478335
S22,5311,0,132,P046,P047,0.0,0.008576440777077513
S22,5312,0,113,P046,P047,0.0,0.0073419530894678715
S22,5313,3,197,P046,P047,0.00028371477208246644,0.01279968812942629
S22,5314,0,113,P046,P047,0.0,0.0073419530894678715
S22,5315,0,64,P046,P047,0.0,0.0041582743161587945
S22,5316,0,60,P046,P047,0.0,0.0038983821713988696
S22,5317,0,63,P046,P047,0.0,0.0040933012799688135
S22,5318,0,93,P046,P047,0.0,0.006042492365668248
S22,5319,0,0,P046,P047,0.0,0.0
S22,5320,0,4,P046,P047,0.0,0.00025989214475992465
S22,5321,0,3,P046,P047,0.0,0.0001949191085699435
S22,5322,0,2,P046,P047,0.0,0.00012994607237996233
S22,5323,0,0,P046,P047,0.0,0.0
S22,5324,0,4,P046,P047,0.0,0.00025989214475992465
S22,5325,0,13,P046,P047,0.0,0.0008446494704697551
S22,5326,0,44,P046,P047,0.0,0.0028588135923591712
S22,5327,0,62,P046,P047,0.0,0.0040283282437788325
S22,5328,0,39,P046,P047,0.0,0.0025339484114092654
S22,5329,0,18,P046,P047,0.0,0.001169514651419661
S22,5330,0,48,P046,P047,0.0,0.003118705737119096
S22,5331,0,17,P046,P047,0.0,0.0011045416152296798
S22,5332,0,30,P046,P047,0.0,0.0019491910856994348
S22,5333,0,10,P046,P047,0.0,0.0006497303618998116
S22,5334,0,6,P046,P047,0.0,0.000389838217139887
S22,5335,0,17,P046,P047,0.0,0.0011045416152296798
S22,5336,0,57,P046,P047,0.0,0.0037034630628289262
S22,5337,0,68,P046,P047,0.0,0.004418166460918719
S22,5338,0,124,P046,P047,0.0,0.008056656487557665
S22,5339,0,172,P046,P047,0.0,0.01117536222467676
S22,5340,0,115,P046,P047,0.0,0.0074718991618478335
S22,5341,0,75,P046,P047,0.0,0.004872977714248587
S22,5342,0,17,P046,P047,0.0,0.0011045416152296798
S22,5343,0,23,P046,P047,0.0,0.0014943798323695668
S22,5344,0,10,P046,P047,0.0,0.0006497303618998116
S22,5345,0,79,P046,P047,0.0,0.005132869859008512
S22,5346,0,114,P046,P047,0.0,0.0074069261256578525
S22,5347,0,224,P046,P047,0.0,0.014553960106555781
S22,5348,0,296,P046,P047,0.0,0.019232018712234424
S22,5349,0,402,P046,P047,0.0,0.026119160548372426
S22,5350,0,317,P046,P047,0.0,0.02059645247222403
S22,5351,0,322,P046,P047,0.0,0.020921317653173933
S22,5352,0,244,P046,P047,0.0,0.015853420830355403
S22,5353,0,277,P046,P047,0.0,0.017997531024624782
S22,5354,0,90,P046,P047,0.0,0.0058475732570983045
S22,5355,0,44,P046,P047,0.0,0.0028588135923591712
S22,5356,0,61,P046,P047,0.0,0.003963355207588851
S22,5357,0,39,P046,P047,0.0,0.0025339484114092654
S22,5358,0,321,P046,P047,0.0,0.020856344616983952
S22,5359,0,679,P046,P047,0.0,0.04411669157299721
S22,5360,0,1114,P046,P047,0.0,0.07237996231563902
S22,5361,0,1420,P046,P047,0.0,0.09226171138977325
S22,5362,0,1687,P046,P047,0.0,0.10960951205249822
S22,5363,0,1831,P046,P047,0.0,0.11896562926385551
S22,5364,0,1848,P046,P047,0.0,0.12007017087908518
S22,5365,0,1856,P046,P047,0.0,0.12058995516860505
S22,5366,0,1696,P046,P047,0.0,0.11019426937820806
S22,5367,0,1365,P046,P047,0.0,0.0886881943993243
S22,5368,0,1004,P046,P047,0.0,0.06523292833474109
S22,5369,0,597,P046,P047,0.0,0.03878890260541876
S22,5370,0,132,P046,P047,0.0,0.008576440777077513
S22,5371,0,54,P046,P047,0.0,0.003508543954258983
S22,5372,0,102,P046,P047,0.0,0.006627249691378079
S22,5373,0,359,P046,P047,0.0,0.023325319992203237
S22,5374,0,548,P046,P047,0.0,0.03560522383210968
S22,5375,0,829,P046,P047,0.0,0.05386264700149439
S22,5376,0,956,P046,P047,0.0,0.06211422259762199
S22,5377,0,1001,P046,P047,0.0,0.06503800922617115
S22,5378,0,945,P046,P047,0.0,0.061399519199532196
S22,5379,0,854,P046,P047,0.0,0.055486972906243916
S22,5380,0,627,P046,P047,0.0,0.040738093691118187
S22,5381,0,426,P046,P047,0.0,0.027678513416931977
S22,5382,0,204,P046,P047,0.0,0.013254499382756158
S22,5383,0,11,P046,P047,0.0,0.0007147033980897928
S22,5384,0,32,P046,P047,0.0,0.0020791371580793972
S22,5385,0,34,P046,P047,0.0,0.0022090832304593596
S22,5386,0,46,P046,P047,0.0,0.0029887596647391337
S22,5387,0,35,P046,P047,0.0,0.0022740562666493406
S22,5388,0,0,P046,P047,0.0,0.0
S22,5389,0,14,P046,P047,0.0,0.0009096225066597363
S22,5390,0,12,P046,P047,0.0,0.000779676434279774
S22,5391,0,27,P046,P047,0.0,0.0017542719771294914
S22,5392,0,1,P046,P047,0.0,6.497303618998116e-05
S22,5393,0,4,P046,P047,0.0,0.00025989214475992465
S22,5394,0,0,P046,P047,0.0,0.0
S22,5395,0,3,P046,P047,0.0,0.0001949191085699435
S22,5396,0,1,P046,P047,0.0,6.497303618998116e-05
S22,5397,0,9,P046,P047,0.0,0.0005847573257098305
S22,5398,0,2,P046,P047,0.0,0.00012994607237996233
S22,5399,0,33,P046,P047,0.0,0.002144110194269378
S22,5400,0,95,P046,P047,0.0,0.00617243843804821
S22,5401,0,8,P046,P047,0.0,0.0005197842895198493
S22,5402,0,53,P046,P047,0.0,0.003443570918069002
S22,5403,0,20,P046,P047,0.0,0.0012994607237996232
S22,5404,0,0,P046,P047,0.0,0.0
S22,5405,0,0,P046,P047,0.0,0.0
S22,5406,0,34,P046,P047,0.0,0.0022090832304593596
S22,5407,0,0,P046,P047,0.0,0.0
S22,5408,0,0,P046,P047,0.0,0.0
S22,5409,0,0,P046,P047,0.0,0.0
S22,5410,0,0,P046,P047,0.0,0.0
S22,5411,0,0,P046,P047,0.0,0.0
S22,5412,0,0,P046,P047,0.0,0.0
S22,5413,34,0,P046,P047,0.003215434083601286,0.0
S22,5414,0,0,P046,P047,0.0,0.0
S22,5415,9,0,P046,P047,0.0008511443162473993,0.0
S22,5416,10,8,P046,P047,0.0009457159069415548,0.0005197842895198493
S22,5417,0,0,P046,P047,0.0,0.0
S22,5418,9,229,P046,P047,0.0008511443162473993,0.014878825287505686
S22,5419,2,426,P046,P047,0.00018914318138831096,0.027678513416931977
S22,5420,0,730,P046,P047,0.0,0.04743031641868625
S22,5421,0,1127,P046,P047,0.0,0.07322461178610877
S22,5422,44,1543,P046,P047,0.004161149990542842,0.10025339484114093
S22,5423,29,3033,P046,P047,0.002742576130130509,0.19706321876421287
S22,5424,14,6448,P046,P047,0.0013240022697181767,0.4189461373529985
S22,5425,0,9309,P046,P047,0.0,0.6048339938925347
S22,5426,0,8220,P046,P047,0.0,0.5340783574816451
S22,5427,647,7086,P046,P047,0.0611878191791186,0.46039893444220653
S22,5428,2709,6471,P046,P047,0.2561944391904672,0.4204405171853681
S22,5429,4197,5448,P046,P047,0.3969169661433706,0.3539731011630174
S22,5430,3868,4676,P046,P047,0.3658029128049934,0.3038139172243519
S22,5431,5696,4229,P046,P047,0.5386797805939096,0.27477097004743034
S22,5432,6328,5030,P046,P047,0.5984490259126158,0.32681437203560526
S22,5433,2733,3413,P046,P047,0.2584641573671269,0.22175297251640572
S22,5434,3793,2810,P046,P047,0.35871004350293173,0.18257423169384707
S22,5435,4169,3101,P046,P047,0.3942689616039342,0.2014813852251316
S22,5436,1837,4051,P046,P047,0.17372801210516362,0.2632057696056137
S22,5437,2,4722,P046,P047,0.00018914318138831096,0.3068026768890911
S22,5438,0,5689,P046,P047,0.0,0.36963160288480285
S22,5439,0,6504,P046,P047,0.0,0.4225846273796375
S22,5440,0,6753,P046,P047,0.0,0.4387629133909428
S22,5441,0,5993,P046,P047,0.0,0.3893834058865571
S22,5442,0,4386,P046,P047,0.0,0.2849717367292574
S22,5443,0,2481,P046,P047,0.0,0.16119810278734326
S22,5444,0,1640,P046,P047,0.0,0.10655577935156911
S22,5445,0,1647,P046,P047,0.0,0.10701059060489898
S22,5446,0,1824,P046,P047,0.0,0.11851081801052564
S22,5447,0,1476,P046,P047,0.0,0.0959002014164122
S22,5448,0,798,P046,P047,0.0,0.05184848287960497
S22,5449,0,481,P046,P047,0.0,0.03125203040738094
S22,5450,0,510,P046,P047,0.0,0.033136248456890394
S22,5451,0,876,P046,P047,0.0,0.0569163797024235
S22,5452,0,837,P046,P047,0.0,0.054382431291014235
S22,5453,0,737,P046,P047,0.0,0.047885127672016116
S22,5454,0,501,P046,P047,0.0,0.03255149113118056
S22,5455,0,302,P046,P047,0.0,0.01962185692937431
S22,5456,0,165,P046,P047,0.0,0.010720550971346892
S22,5457,0,130,P046,P047,0.0,0.008446494704697551
S22,5458,0,164,P046,P047,0.0,0.010655577935156911
S22,5459,0,19,P046,P047,0.0,0.001234487687609642
S22,5460,0,2,P046,P047,0.0,0.00012994607237996233
S22,5461,0,3,P046,P047,0.0,0.0001949191085699435
S22,5462,0,13,P046,P047,0.0,0.0008446494704697551
S22,5463,0,1,P046,P047,0.0,6.497303618998116e-05
S22,5464,0,6,P046,P047,0.0,0.000389838217139887
S22,5465,0,0,P046,P047,0.0,0.0
S22,5466,0,0,P046,P047,0.0,0.0
S22,5467,0,0,P046,P047,0.0,0.0
S22,5468,0,0,P046,P047,0.0,0.0
S22,5469,0,0,P046,P047,0.0,0.0
S22,5470,0,0,P046,P047,0.0,0.0
S22,5471,0,0,P046,P047,0.0,0.0
S22,5472,0,0,P046,P047,0.0,0.0
S22,5473,0,0,P046,P047,0.0,0.0
S22,5474,0,0,P046,P047,0.0,0.0
S22,5475,0,3,P046,P047,0.0,0.0001949191085699435
S22,5476,0,8,P046,P047,0.0,0.0005197842895198493
S22,5477,0,0,P046,P047,0.0,0.0
S22,5478,0,0,P046,P047,0.0,0.0
S22,5479,0,0,P046,P047,0.0,0.0
S22,5480,0,0,P046,P047,0.0,0.0
S22,5481,0,0,P046,P047,0.0,0.0
S22,5482,61,0,P046,P047,0.005768867032343484,0.0
S22,5483,209,0,P046,P047,0.019765462455078497,0.0
S22,5484,404,0,P046,P047,0.03820692264043882,0.0
S22,5485,854,0,P046,P047,0.08076413845280878,0.0
S22,5486,1789,0,P046,P047,0.16918857575184415,0.0
S22,5487,3106,0,P046,P047,0.29373936069604695,0.0
S22,5488,4923,0,P046,P047,0.4655759409873274,0.0
S22,5489,6783,0,P046,P047,0.6414790996784566,0.0
S22,5490,8018,0,P046,P047,0.7582750141857386,0.0
S22,5491,8265,0,P046,P047,0.7816341970871951,0.0
S22,5492,7580,0,P046,P047,0.7168526574616986,0.0
S22,5493,6312,0,P046,P047,0.5969358804615094,0.0
S22,5494,5415,0,P046,P047,0.5121051636088519,0.0
S22,5495,5177,0,P046,P047,0.48959712502364294,0.0
S22,5496,5417,0,P046,P047,0.5122943067902402,0.0
S22,5497,5362,0,P046,P047,0.5070928693020617,0.0
S22,5498,6239,0,P046,P047,0.590032154340836,0.0
S22,5499,6349,0,P046,P047,0.6004350293171932,0.0
S22,5500,5441,0,P046,P047,0.5145640249669,0.0
S22,5501,4881,0,P046,P047,0.4616039341781729,0.0
S22,5502,6111,0,P046,P047,0.5779269907319842,0.0
S22,5503,7327,0,P046,P047,0.6929260450160772,0.0
S22,5504,8688,0,P046,P047,0.8216379799508228,0.0
S22,5505,9101,0,P046,P047,0.860696046907509,0.0
S22,5506,8103,5,P046,P047,0.7663135993947419,0.0003248651809499058
S22,5507,7116,35,P046,P047,0.6729714393796103,0.0022740562666493406
S22,5508,5650,72,P046,P047,0.5343294874219785,0.004678058605678644
S22,5509,4472,109,P046,P047,0.42292415358426333,0.007082060944707947
S22,5510,5226,8,P046,P047,0.49423113296765653,0.0005197842895198493
S22,5511,6253,1,P046,P047,0.5913561566105542,6.497303618998116e-05
S22,5512,6845,2,P046,P047,0.6473425383014942,0.00012994607237996233
S22,5513,7068,0,P046,P047,0.6684320030262909,0.0
S22,5514,7720,10,P046,P047,0.7300926801588803,0.0006497303618998116
